年度,鄉鎮,段名,地號,公告土地現值
112,2,217,210000,990
112,2,217,210001,990
112,2,217,220000,990
112,2,217,230000,990
112,2,217,240000,990
112,2,217,250000,990
112,2,217,260000,990
112,2,217,270000,990
112,2,217,280000,990
112,2,217,290000,990
112,2,217,300000,990
112,2,217,310000,990
112,2,217,320000,990
112,2,217,330000,990
112,2,217,330001,990
112,2,217,340000,990
112,2,217,340001,990
112,2,217,350000,990
112,2,217,360000,990
112,2,217,370000,990
112,2,217,380000,990
112,2,217,390000,990
112,2,217,390001,990
112,2,217,400000,990
112,2,217,410000,990
112,2,217,410001,990
112,2,217,420000,990
112,2,217,430000,990
112,2,217,440000,990
112,2,217,440001,990
112,2,217,450000,990
112,2,217,460000,990
112,2,217,470000,990
112,2,217,480000,990
112,2,217,480001,990
112,2,217,490000,990
112,2,217,500000,990
112,2,217,500001,990
112,2,217,510000,990
112,2,217,510001,990
112,2,217,520000,990
112,2,217,520001,990
112,2,217,540000,990
112,2,217,550000,990
112,2,217,560000,990
112,2,217,570000,990
112,2,217,580000,990
112,2,217,590000,990
112,2,217,600000,990
112,2,217,610000,990
112,2,217,620000,990
112,2,217,620001,990
112,2,217,630000,990
112,2,217,630001,990
112,2,217,650000,990
112,2,217,660000,990
112,2,217,670000,990
112,2,217,680000,990
112,2,217,680001,990
112,2,217,690000,990
112,2,217,700000,990
112,2,217,710000,990
112,2,217,720000,990
112,2,217,730000,990
112,2,217,740000,990
112,2,217,740001,990
112,2,217,740003,990
112,2,217,750000,990
112,2,217,760000,990
112,2,217,770000,990
112,2,217,780000,990
112,2,217,790000,990
112,2,217,800000,990
112,2,217,810000,990
112,2,217,820000,990
112,2,217,830000,990
112,2,217,840000,990
112,2,217,850000,990
112,2,217,860000,990
112,2,217,860001,990
112,2,217,870000,990
112,2,217,880000,990
112,2,217,890000,990
112,2,217,900000,990
112,2,217,910000,990
112,2,217,920000,990
112,2,217,930000,990
112,2,217,940000,990
112,2,217,950000,990
112,2,217,960000,990
112,2,217,970000,990
112,2,217,980000,990
112,2,217,990000,990
112,2,217,1000000,990
112,2,217,1010000,990
112,2,217,1020000,990
112,2,217,1030000,990
112,2,217,1040000,990
112,2,217,1050000,990
112,2,217,1060000,990
112,2,217,1070000,990
112,2,217,1080000,990
112,2,217,1090000,990
112,2,217,1100000,990
112,2,217,1110000,990
112,2,217,1120000,990
112,2,217,1130000,990
112,2,217,1140000,990
112,2,217,1150000,990
112,2,217,1160000,990
112,2,217,1170000,990
112,2,217,1180000,990
112,2,217,1190000,990
112,2,217,1200000,990
112,2,217,1210000,990
112,2,217,1220000,990
112,2,217,1230000,990
112,2,217,1240000,990
112,2,217,1250000,990
112,2,217,1250001,1072
112,2,217,1260000,990
112,2,217,1270000,990
112,2,217,1280000,990
112,2,217,1290000,990
112,2,217,1300000,990
112,2,217,1310000,1345
112,2,217,1310001,5600
112,2,217,1320000,3220
112,2,217,1320001,5328
112,2,217,1320002,5491
112,2,217,1330000,990
112,2,217,1330001,990
112,2,217,1330002,990
112,2,217,1340000,990
112,2,217,1340001,990
112,2,217,1350000,990
112,2,217,1360000,990
112,2,217,1380000,990
112,2,217,1390000,990
112,2,217,1400000,990
112,2,217,1410000,990
112,2,217,1420000,990
112,2,217,1430000,990
112,2,217,1440000,990
112,2,217,1450000,990
112,2,217,1460000,990
112,2,217,1470000,990
112,2,217,1480000,990
112,2,217,1490000,990
112,2,217,1500000,990
112,2,217,1510000,990
112,2,217,1520000,990
112,2,217,1530000,990
112,2,217,1540000,990
112,2,217,1550000,990
112,2,217,1560000,990
112,2,217,1570000,990
112,2,217,1580000,990
112,2,217,1590000,990
112,2,217,1610000,990
112,2,217,1620000,990
112,2,217,1630000,990
112,2,217,1640000,990
112,2,217,1650000,990
112,2,217,1660000,990
112,2,217,1670000,990
112,2,217,1680000,990
112,2,217,1690000,990
112,2,217,1700000,990
112,2,217,1710000,990
112,2,217,1720000,990
112,2,217,1730000,990
112,2,217,1740000,990
112,2,217,1750000,990
112,2,217,1760000,990
112,2,217,1770000,990
112,2,217,1770001,990
112,2,217,1800000,990
112,2,217,1800001,990
112,2,217,1810000,990
112,2,217,1820000,990
112,2,217,1830000,990
112,2,217,1840000,990
112,2,217,1850000,990
112,2,217,1860000,990
112,2,217,1870000,990
112,2,217,1880000,990
112,2,217,1890000,990
112,2,217,1900000,990
112,2,217,1910000,990
112,2,217,1920000,990
112,2,217,1930000,990
112,2,217,1940000,990
112,2,217,1950000,990
112,2,217,1960000,990
112,2,217,1970000,990
112,2,217,1980000,990
112,2,217,1990000,990
112,2,217,2000000,990
112,2,217,2010000,990
112,2,217,2020000,990
112,2,217,2030000,990
112,2,217,2040000,990
112,2,217,2050000,990
112,2,217,2060000,990
112,2,217,2070000,990
112,2,217,2080000,990
112,2,217,2090000,990
112,2,217,2100000,990
112,2,217,2110000,990
112,2,217,2120000,990
112,2,217,2130000,990
112,2,217,2140000,990
112,2,217,2150000,990
112,2,217,2150001,990
112,2,217,2160000,990
112,2,217,2170000,990
112,2,217,2180000,990
112,2,217,2190000,990
112,2,217,2200000,990
112,2,217,2210000,990
112,2,217,2220000,990
112,2,217,2230000,990
112,2,217,2240000,990
112,2,217,2250000,990
112,2,217,2260000,990
112,2,217,2270000,990
112,2,217,2280000,990
112,2,217,2290000,990
112,2,217,2300000,990
112,2,217,2310000,990
112,2,217,2320000,990
112,2,217,2330000,990
112,2,217,2340000,990
112,2,217,2350000,990
112,2,217,2360000,990
112,2,217,2370000,990
112,2,217,2380000,990
112,2,217,2390000,990
112,2,217,2400000,990
112,2,217,2410000,990
112,2,217,2420000,990
112,2,217,2430000,990
112,2,217,2440000,990
112,2,217,2450000,990
112,2,217,2460000,990
112,2,217,2470000,990
112,2,217,2480000,990
112,2,217,2480001,990
112,2,217,2490000,990
112,2,217,2500000,990
112,2,217,2510000,990
112,2,217,2520000,990
112,2,217,2530000,990
112,2,217,2540000,990
112,2,217,2550000,990
112,2,217,2560000,990
112,2,217,2570000,990
112,2,217,2570001,990
112,2,217,2580000,990
112,2,217,2590000,990
112,2,217,2600000,990
112,2,217,2610000,990
112,2,217,2620000,990
112,2,217,2630000,990
112,2,217,2640000,990
112,2,217,2650000,990
112,2,217,2660000,990
112,2,217,2670000,990
112,2,217,2680000,990
112,2,217,2690000,990
112,2,217,2700000,990
112,2,217,2710000,990
112,2,217,2720000,990
112,2,217,2730000,990
112,2,217,2740000,990
112,2,217,2740001,990
112,2,217,2740002,990
112,2,217,2770000,990
112,2,217,2780000,990
112,2,217,2790000,990
112,2,217,2800000,990
112,2,217,2810000,990
112,2,217,2810001,990
112,2,217,2820000,990
112,2,217,2830000,990
112,2,217,2840000,990
112,2,217,2850000,990
112,2,217,2860000,990
112,2,217,2870000,990
112,2,217,2880000,990
112,2,217,2890000,990
112,2,217,2900000,990
112,2,217,2910000,990
112,2,217,2920000,990
112,2,217,2930000,990
112,2,217,2940000,990
112,2,217,2950000,990
112,2,217,2960000,990
112,2,217,2970000,990
112,2,217,2980000,990
112,2,217,2990000,990
112,2,217,3000000,990
112,2,217,3010000,990
112,2,217,3020000,990
112,2,217,3030000,990
112,2,217,3040000,990
112,2,217,3050000,990
112,2,217,3060000,990
112,2,217,3070000,990
112,2,217,3080000,990
112,2,217,3090000,990
112,2,217,3100000,990
112,2,217,3110000,990
112,2,217,3120000,990
112,2,217,3130000,990
112,2,217,3140000,990
112,2,217,3150000,990
112,2,217,3160000,990
112,2,217,3170000,990
112,2,217,3180000,990
112,2,217,3190000,990
112,2,217,3200000,990
112,2,217,3210000,990
112,2,217,3210001,990
112,2,217,3220000,990
112,2,217,3230000,990
112,2,217,3240000,990
112,2,217,3250000,990
112,2,217,3250001,990
112,2,217,3250002,990
112,2,217,3260000,990
112,2,217,3260001,990
112,2,217,3260002,990
112,2,217,3260003,990
112,2,217,3260004,2639
112,2,217,3260005,1280
112,2,217,3260006,1425
112,2,217,3260007,6500
112,2,217,3260008,6500
112,2,217,3260009,990
112,2,217,3260010,990
112,2,217,3260011,990
112,2,217,3260012,990
112,2,217,3260013,990
112,2,217,3260014,990
112,2,217,3260015,990
112,2,217,3260016,990
112,2,217,3260017,990
112,2,217,3280000,2960
112,2,217,3280001,4951
112,2,217,3280002,990
112,2,217,3280003,6500
112,2,217,3280004,6500
112,2,217,3300000,6056
112,2,217,3300001,6290
112,2,217,3310000,6500
112,2,217,3310001,5781
112,2,217,3320000,6500
112,2,217,3330000,6500
112,2,217,3340000,6500
112,2,217,3350000,6500
112,2,217,3350001,6500
112,2,217,3360000,6500
112,2,217,3370000,6500
112,2,217,3380000,6500
112,2,217,3390000,6500
112,2,217,3390001,6500
112,2,217,3400000,6500
112,2,217,3410000,6500
112,2,217,3410001,6553
112,2,217,3420000,6500
112,2,217,3430000,6500
112,2,217,3440000,6500
112,2,217,3450000,6500
112,2,217,3460000,6500
112,2,217,3460001,6500
112,2,217,3470000,6500
112,2,217,3480000,6500
112,2,217,3490000,6500
112,2,217,3490001,6528
112,2,217,3500000,6500
112,2,217,3500001,6727
112,2,217,3510000,6500
112,2,217,3510001,6500
112,2,217,3520000,6800
112,2,217,3530000,6800
112,2,217,3540000,6500
112,2,217,3550000,6500
112,2,217,3560000,6500
112,2,217,3560001,6800
112,2,217,3560002,6500
112,2,217,3570000,6800
112,2,217,3580000,6500
112,2,217,3580001,6500
112,2,217,3590000,6800
112,2,217,3600000,6500
112,2,217,3610000,6500
112,2,217,3610001,6500
112,2,217,3610002,6500
112,2,217,3610003,6500
112,2,217,3620000,6500
112,2,217,3630000,6800
112,2,217,3640000,6500
112,2,217,3650000,6800
112,2,217,3660000,6800
112,2,217,3670000,6800
112,2,217,3670001,6769
112,2,217,3670002,6800
112,2,217,3680000,6800
112,2,217,3690000,6800
112,2,217,3700000,6800
112,2,217,3700001,6689
112,2,217,3700002,6800
112,2,217,3700003,6800
112,2,217,3700004,6800
112,2,217,3700005,6500
112,2,217,3710000,6767
112,2,217,3720000,6500
112,2,217,3720001,6432
112,2,217,3730000,6207
112,2,217,3740000,6252
112,2,217,3750000,6500
112,2,217,3750001,6474
112,2,217,3760000,990
112,2,217,3770000,990
112,2,217,3780000,990
112,2,217,3790000,990
112,2,217,3790001,990
112,2,217,3790002,990
112,2,217,3800000,990
112,2,217,3810000,990
112,2,217,3820000,990
112,2,217,3820001,990
112,2,217,3830000,990
112,2,217,3830001,990
112,2,217,3840000,990
112,2,217,3840001,990
112,2,217,3850000,990
112,2,217,3850001,1804
112,2,217,3860000,990
112,2,217,3870000,990
112,2,217,3880000,990
112,2,217,3880001,990
112,2,217,3890000,990
112,2,217,3900000,990
112,2,217,3910000,990
112,2,217,3920000,990
112,2,217,3930000,990
112,2,217,3940000,990
112,2,217,3950000,990
112,2,217,3960000,990
112,2,217,3970000,990
112,2,217,3980000,990
112,2,217,3990000,990
112,2,217,4000000,990
112,2,217,4010000,990
112,2,217,4020000,990
112,2,217,4040000,990
112,2,217,4040001,990
112,2,217,4040002,990
112,2,217,4040003,990
112,2,217,4040004,990
112,2,217,4050000,990
112,2,217,4060000,990
112,2,217,4060001,990
112,2,217,4070000,990
112,2,217,4080000,990
112,2,217,4090000,990
112,2,217,4100000,990
112,2,217,4100001,990
112,2,217,4110000,990
112,2,217,4120000,990
112,2,217,4130000,990
112,2,217,4140000,990
112,2,217,4150000,990
112,2,217,4160000,990
112,2,217,4160001,990
112,2,217,4160002,990
112,2,217,4170000,990
112,2,217,4180000,990
112,2,217,4190000,990
112,2,217,4200000,990
112,2,217,4210000,990
112,2,217,4220000,990
112,2,217,4230000,990
112,2,217,4240000,990
112,2,217,4250000,990
112,2,217,4250001,990
112,2,217,4260000,990
112,2,217,4270000,990
112,2,217,4280000,990
112,2,217,4290000,990
112,2,217,4300000,990
112,2,217,4300001,990
112,2,217,4310000,990
112,2,217,4320000,990
112,2,217,4330000,990
112,2,217,4330001,990
112,2,217,4340000,990
112,2,217,4350000,990
112,2,217,4360000,990
112,2,217,4370000,990
112,2,217,4380000,990
112,2,217,4390000,990
112,2,217,4400000,990
112,2,217,4420000,990
112,2,217,4430000,990
112,2,217,4440000,990
112,2,217,4450000,990
112,2,217,4460000,990
112,2,217,4460001,990
112,2,217,4470000,990
112,2,217,4480000,990
112,2,217,4490000,990
112,2,217,4500000,990
112,2,217,4500001,990
112,2,217,4500002,990
112,2,217,4500003,990
112,2,217,4500004,990
112,2,217,4510000,990
112,2,217,4510001,990
112,2,217,4510002,990
112,2,217,4510006,990
112,2,217,4510008,990
112,2,217,4510009,990
112,2,217,4520000,990
112,2,217,4530000,990
112,2,217,4540000,990
112,2,217,4540001,990
112,2,217,4540002,990
112,2,217,4550000,990
112,2,217,4560000,990
112,2,217,4570000,990
112,2,217,4580000,990
112,2,217,4590000,990
112,2,217,4600000,990
112,2,217,4610000,990
112,2,217,4620000,990
112,2,217,4630000,990
112,2,217,4640000,990
112,2,217,4650000,990
112,2,217,4650001,990
112,2,217,4660000,990
112,2,217,4670000,990
112,2,217,4680000,990
112,2,217,4690000,990
112,2,217,4700000,990
112,2,217,4710000,990
112,2,217,4710001,990
112,2,217,4720000,990
112,2,217,4720001,990
112,2,217,4720002,990
112,2,217,4730000,990
112,2,217,4730001,990
112,2,217,4740000,990
112,2,217,4750000,990
112,2,217,4760000,990
112,2,217,4760001,990
112,2,217,4770000,990
112,2,217,4780000,990
112,2,217,4790000,990
112,2,217,4790001,990
112,2,217,4800000,990
112,2,217,4810000,990
112,2,217,4820000,990
112,2,217,4840000,990
112,2,217,4850000,990
112,2,217,4850001,990
112,2,217,4860000,990
112,2,217,4870000,990
112,2,217,4870001,990
112,2,217,4880000,990
112,2,217,4890000,990
112,2,217,4890001,990
112,2,217,4900000,990
112,2,217,4910000,990
112,2,217,4920000,990
112,2,217,4930000,990
112,2,217,4940000,990
112,2,217,4950000,990
112,2,217,4960000,990
112,2,217,4970000,990
112,2,217,4980000,990
112,2,217,4990000,990
112,2,217,5000000,990
112,2,217,5010000,990
112,2,217,5020000,990
112,2,217,5030000,990
112,2,217,5040000,990
112,2,217,5050000,990
112,2,217,5060000,990
112,2,217,5070000,990
112,2,217,5080000,990
112,2,217,5090000,990
112,2,217,5100000,990
112,2,217,5110000,990
112,2,217,5120000,990
112,2,217,5130000,990
112,2,217,5140000,990
112,2,217,5150000,990
112,2,217,5150001,990
112,2,217,5160000,990
112,2,217,5170000,990
112,2,217,5180000,990
112,2,217,5190000,990
112,2,217,5190001,990
112,2,217,5200000,990
112,2,217,5210000,990
112,2,217,5220000,990
112,2,217,5230000,990
112,2,217,5240000,990
112,2,217,5250000,990
112,2,217,5260000,990
112,2,217,5270000,990
112,2,217,5280000,990
112,2,217,5290000,990
112,2,217,5300000,990
112,2,217,5310000,990
112,2,217,5320000,990
112,2,217,5340000,990
112,2,217,5340001,990
112,2,217,5350000,990
112,2,217,5360000,990
112,2,217,5370000,990
112,2,217,5380000,990
112,2,217,5390000,990
112,2,217,5400000,990
112,2,217,5410000,990
112,2,217,5420000,990
112,2,217,5430000,990
112,2,217,5440000,990
112,2,217,5450000,990
112,2,217,5460000,990
112,2,217,5470000,990
112,2,217,5480000,990
112,2,217,5490000,990
112,2,217,5490001,990
112,2,217,5500000,990
112,2,217,5510000,990
112,2,217,5520000,990
112,2,217,5520001,990
112,2,217,5530000,990
112,2,217,5540000,990
112,2,217,5550000,990
112,2,217,5560000,990
112,2,217,5570000,990
112,2,217,5580000,990
112,2,217,5590000,990
112,2,217,5600000,990
112,2,217,5610000,990
112,2,217,5620000,990
112,2,217,5630000,990
112,2,217,5640000,990
112,2,217,5650000,990
112,2,217,5660000,990
112,2,217,5670000,990
112,2,217,5680000,990
112,2,217,5690000,990
112,2,217,5700000,990
112,2,217,5710000,990
112,2,217,5720000,990
112,2,217,5730000,990
112,2,217,5740000,990
112,2,217,5750000,990
112,2,217,5760000,990
112,2,217,5770000,990
112,2,217,5780000,990
112,2,217,5790000,990
112,2,217,5790001,990
112,2,217,5800000,990
112,2,217,5810000,990
112,2,217,5820000,990
112,2,217,5830000,990
112,2,217,5840000,990
112,2,217,5850000,990
112,2,217,5860000,990
112,2,217,5860001,990
112,2,217,5860002,990
112,2,217,5870000,990
112,2,217,5880000,990
112,2,217,5890000,990
112,2,217,5900000,990
112,2,217,5910000,990
112,2,217,5920000,990
112,2,217,5930000,990
112,2,217,5940000,990
112,2,217,5950000,990
112,2,217,5960000,990
112,2,217,5960001,994
112,2,217,5970000,990
112,2,217,5980000,990
112,2,217,5990000,990
112,2,217,6000000,990
112,2,217,6010000,990
112,2,217,6020000,990
112,2,217,6030000,990
112,2,217,6030001,990
112,2,217,6040000,990
112,2,217,6040001,990
112,2,217,6050000,990
112,2,217,6060000,990
112,2,217,6060001,990
112,2,217,6070000,990
112,2,217,6070001,990
112,2,217,6080000,990
112,2,217,6080001,990
112,2,217,6090000,990
112,2,217,6100000,990
112,2,217,6110000,990
112,2,217,6110001,990
112,2,217,6120000,990
112,2,217,6130000,990
112,2,217,6130001,990
112,2,217,6140000,990
112,2,217,6140001,990
112,2,217,6150000,990
112,2,217,6160000,990
112,2,217,6160001,990
112,2,217,6170000,990
112,2,217,6170001,990
112,2,217,6180000,990
112,2,217,6180001,990
112,2,217,6190000,990
112,2,217,6200000,990
112,2,217,6210000,990
112,2,217,6220000,990
112,2,217,6230000,990
112,2,217,6230001,990
112,2,217,6240000,990
112,2,217,6250000,990
112,2,217,6270000,990
112,2,217,6270001,990
112,2,217,6280000,990
112,2,217,6290000,990
112,2,217,6300000,990
112,2,217,6300001,990
112,2,217,6310000,990
112,2,217,6310001,990
112,2,217,6320000,990
112,2,217,6330000,990
112,2,217,6340000,990
112,2,217,6340001,990
112,2,217,6350000,990
112,2,217,6350001,990
112,2,217,6360000,990
112,2,217,6360001,990
112,2,217,6370000,990
112,2,217,6370001,990
112,2,217,6380000,990
112,2,217,6390000,990
112,2,217,6400000,990
112,2,217,6400001,990
112,2,217,6410000,990
112,2,217,6420000,990
112,2,217,6420001,990
112,2,217,6430000,990
112,2,217,6430001,990
112,2,217,6440000,990
112,2,217,6450000,990
112,2,217,6460000,990
112,2,217,6470000,990
112,2,217,6480000,990
112,2,217,6480001,990
112,2,217,6490000,990
112,2,217,6500000,990
112,2,217,6510000,990
112,2,217,6520000,990
112,2,217,6530000,990
112,2,217,6540000,990
112,2,217,6550000,990
112,2,217,6550001,990
112,2,217,6560000,990
112,2,217,6570000,997
112,2,217,6570001,990
112,2,217,6570002,990
112,2,217,6580000,990
112,2,217,6580001,990
112,2,217,6590000,990
112,2,217,6600000,990
112,2,217,6610000,990
112,2,217,6620000,990
112,2,217,6630000,990
112,2,217,6640000,990
112,2,217,6640001,990
112,2,217,6650000,990
112,2,217,6660000,990
112,2,217,6660001,990
112,2,217,6670000,990
112,2,217,6670001,990
112,2,217,6680000,990
112,2,217,6680001,990
112,2,217,6690000,990
112,2,217,6690001,990
112,2,217,6700000,990
112,2,217,6700001,990
112,2,217,6700002,990
112,2,217,6710000,990
112,2,217,6710001,990
112,2,217,6720000,2000
112,2,217,6720001,1348
112,2,217,6730000,2000
112,2,217,6740000,2000
112,2,217,6740001,1821
112,2,217,6750000,990
112,2,217,6750001,990
112,2,217,6750002,990
112,2,217,6760000,990
112,2,217,6770000,990
112,2,217,6780000,990
112,2,217,6780001,990
112,2,217,6790000,990
112,2,217,6800000,990
112,2,217,6800001,990
112,2,217,6810000,990
112,2,217,6810001,990
112,2,217,6820000,990
112,2,217,6830000,990
112,2,217,6830001,990
112,2,217,6840000,990
112,2,217,6840001,1559
112,2,217,6850000,1016
112,2,217,6860000,993
112,2,217,6870000,1692
112,2,217,6870001,1545
112,2,217,6880000,1740
112,2,217,6890000,2000
112,2,217,6900000,2000
112,2,217,6910000,2000
112,2,217,6910001,2000
112,2,217,6920000,2000
112,2,217,6920001,2000
112,2,217,6930000,2000
112,2,217,6930001,2000
112,2,217,6930002,2000
112,2,217,6930003,2000
112,2,217,6940000,2000
112,2,217,6940001,2000
112,2,217,6950000,2000
112,2,217,6950001,2000
112,2,217,6960000,2000
112,2,217,6970000,2000
112,2,217,6980000,2000
112,2,217,6980001,2000
112,2,217,6990000,2000
112,2,217,7000000,2000
112,2,217,7000001,2000
112,2,217,7000002,2000
112,2,217,7010000,2000
112,2,217,7010001,2000
112,2,217,7020000,2000
112,2,217,7030000,2000
112,2,217,7040000,1987
112,2,217,7040001,1216
112,2,217,7050000,1343
112,2,217,7050001,1905
112,2,217,7060000,1713
112,2,217,7070000,1985
112,2,217,7080000,2000
112,2,217,7080001,1818
112,2,217,7090000,1857
112,2,217,7090001,1143
112,2,217,7100000,990
112,2,217,7110000,1251
112,2,217,8890001,990
112,2,217,9340001,990
112,2,217,9340002,2024
112,2,217,9340003,990
112,2,217,9350001,1211
112,2,217,9350002,1027
112,2,217,9670001,3847
112,2,217,12350000,990
112,2,217,12350001,990
112,2,217,12350002,990
112,2,217,12350003,990
112,2,217,12360000,990
112,2,217,12360001,990
112,2,217,12360002,990
112,2,217,12360003,990
112,2,217,12450000,990
112,2,217,12450001,990
112,2,217,12450002,990
112,2,217,12450003,990
112,2,217,12460000,990
112,2,217,12460001,990
112,2,217,12460002,990
112,2,217,12470000,990
112,2,217,12470001,990
112,2,217,12470002,990
112,2,217,12470003,997
112,2,217,12480000,990
112,2,217,12480001,990
112,2,217,12480002,990
112,2,217,12480003,990
112,2,217,12490000,990
112,2,217,12490001,990
112,2,217,12490002,990
112,2,217,12510000,990
112,2,217,12510001,990
112,2,217,12510002,990
112,2,217,12510003,990
112,2,217,12540000,990
112,2,217,12540001,990
112,2,217,12540002,990
112,2,217,12540003,990
112,2,217,12560000,990
112,2,217,12560001,990
112,2,217,12560002,990
